date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:36	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22a1f78c73acbfb2c0cc866d6951f1ca785e25ff3f%22	https://www.jukemotion.com/packages/poetic_materialize-scss.js?hash=a1f78c73acbfb2c0cc866d6951f1ca785e25ff3f	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/poetic_materialize-scssee83.js	(from https://www.jukemotion.com/)
15:33:58	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22e11f3a11498d54c1025f6d99c69008ec5c0d3c6a%22	https://www.jukemotion.com/packages/meteorspark_util.js?hash=e11f3a11498d54c1025f6d99c69008ec5c0d3c6a	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteorspark_util7976.js	(from https://www.jukemotion.com/)
15:33:58	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%2208fae3c54307de51c46bb329684d116e62e0fe9b%22	https://www.jukemotion.com/packages/stevezhu_lodash.js?hash=08fae3c54307de51c46bb329684d116e62e0fe9b	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/stevezhu_lodash240f.js	(from https://www.jukemotion.com/)
15:34:39	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22775d3e9975d013dfe2ea7a9b5fb244da33652b68%22	https://www.jukemotion.com/packages/tap_i18n.js?hash=775d3e9975d013dfe2ea7a9b5fb244da33652b68	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/tap_i18nacac.js	(from https://www.jukemotion.com/)
15:35:20	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%223988a8385b057808009b23158af9974767ae84fa%22	https://www.jukemotion.com/packages/themeteorchef_bert.js?hash=3988a8385b057808009b23158af9974767ae84fa	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/themeteorchef_bertcb82.js	(from https://www.jukemotion.com/)
15:36:01	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%2271bd7085755ff0efd6810752c2fde7110adf0538%22	https://www.jukemotion.com/packages/accounts-oauth.js?hash=71bd7085755ff0efd6810752c2fde7110adf0538	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/accounts-oauthf717.js	(from https://www.jukemotion.com/)
15:36:42	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%2285fa5b3bc1440273f8fa5125df5443c09f337567%22	https://www.jukemotion.com/packages/srp.js?hash=85fa5b3bc1440273f8fa5125df5443c09f337567	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/srp0b4f.js	(from https://www.jukemotion.com/)
15:37:23	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22a333f207157fdce38127c3bd746bb2ea87b5e1e0%22	https://www.jukemotion.com/packages/accounts-ui-unstyled.js?hash=a333f207157fdce38127c3bd746bb2ea87b5e1e0	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/accounts-ui-unstyledad09.js	(from https://www.jukemotion.com/)
15:38:04	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22cabc0316c23312f86a3564f65215b32e2d57971e%22	https://www.jukemotion.com/packages/juliancwirko_s-image-box.js?hash=cabc0316c23312f86a3564f65215b32e2d57971e	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/juliancwirko_s-image-box9127.js	(from https://www.jukemotion.com/)
15:38:45	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22c60c1b003fbbbf34cf94e6e8bd5c73e47167a9db%22	https://www.jukemotion.com/packages/gwendall_auth-client-callbacks.js?hash=c60c1b003fbbbf34cf94e6e8bd5c73e47167a9db	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/gwendall_auth-client-callbacks7168.js	(from https://www.jukemotion.com/)
15:39:26	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%227ecc5fcdaf2b92df66428ebcf4dd3227e3f334f0%22	https://www.jukemotion.com/packages/msavin_mongol.js?hash=7ecc5fcdaf2b92df66428ebcf4dd3227e3f334f0	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/msavin_mongol5365.js	(from https://www.jukemotion.com/)
15:40:07	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%2290ea7f1425b34c85c82c82744ccda285fd4155c0%22	https://www.jukemotion.com/packages/meteortoys_blueprint.js?hash=90ea7f1425b34c85c82c82744ccda285fd4155c0	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_blueprintd64b.js	(from https://www.jukemotion.com/)
15:40:07	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22f1c112bdcd0901e4381ef78b97eec23e13311cf5%22	https://www.jukemotion.com/packages/meteortoys_authenticate.js?hash=f1c112bdcd0901e4381ef78b97eec23e13311cf5	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_authenticate33b4.js	(from https://www.jukemotion.com/)
15:41:29	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%224d9f56c89e3caad862323110e6c629e1458b08e6%22	https://www.jukemotion.com/packages/meteortoys_result.js?hash=4d9f56c89e3caad862323110e6c629e1458b08e6	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_result857a.js	(from https://www.jukemotion.com/)
15:41:49	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22f0ff1cfc9d6e837d73c7198de19b6c944ee3de8e%22	https://www.jukemotion.com/packages/meteortoys_autopub.js?hash=f0ff1cfc9d6e837d73c7198de19b6c944ee3de8e	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_autopub4d2a.js	(from https://www.jukemotion.com/)
15:42:10	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%226fc2267e7c8d7cf36c1b42233d7176bc6e53d863%22	https://www.jukemotion.com/packages/meteortoys_pub.js?hash=6fc2267e7c8d7cf36c1b42233d7176bc6e53d863	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_pubad59.js	(from https://www.jukemotion.com/)
15:42:51	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%229d3f071d6867e6811531c687ecbe486d9ae818a5%22	https://www.jukemotion.com/packages/meteortoys_email.js?hash=9d3f071d6867e6811531c687ecbe486d9ae818a5	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_emailc25d.js	(from https://www.jukemotion.com/)
15:43:32	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22a310295a078f50fa310e8500461acffd018c8e29%22	https://www.jukemotion.com/packages/meteortoys_throttle.js?hash=a310295a078f50fa310e8500461acffd018c8e29	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_throttleebf8.js	(from https://www.jukemotion.com/)
15:44:13	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22cb39209af06a246c53799c8ea0828843dc75a836%22	https://www.jukemotion.com/packages/meteortoys_hotreload.js?hash=cb39209af06a246c53799c8ea0828843dc75a836	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/meteortoys_hotreload8239.js	(from https://www.jukemotion.com/)
15:44:54	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22d53fdacf5075a9140f084ba3cabf6afc287e7bb6%22	https://www.jukemotion.com/packages/rzymek_moment.js?hash=d53fdacf5075a9140f084ba3cabf6afc287e7bb6	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/rzymek_moment1e32.js	(from https://www.jukemotion.com/)
15:45:35	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22998b65abb9361e4b1f3b32464c3d787b6efc3b2f%22	https://www.jukemotion.com/packages/rzymek_moment-locale-it.js?hash=998b65abb9361e4b1f3b32464c3d787b6efc3b2f	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/rzymek_moment-locale-it48f0.js	(from https://www.jukemotion.com/)
15:45:35	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22569be71d1c50cca8903eb38e8cafdcd742535e29%22	https://www.jukemotion.com/packages/rzymek_moment-locale-en-ca.js?hash=569be71d1c50cca8903eb38e8cafdcd742535e29	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/rzymek_moment-locale-en-ca0f8e.js	(from https://www.jukemotion.com/)
15:46:57	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22823e0c7fe6bb5055e2fdbaa85c8f8092f82be0ba%22	https://www.jukemotion.com/packages/lukemadera_autoform-googleplace.js?hash=823e0c7fe6bb5055e2fdbaa85c8f8092f82be0ba	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/lukemadera_autoform-googleplace2239.js	(from https://www.jukemotion.com/)
15:46:57	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22cc93c130b84005c0b2a589c28ef715615c7d99ac%22	https://www.jukemotion.com/packages/comerc_bs-typeahead.js?hash=cc93c130b84005c0b2a589c28ef715615c7d99ac	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/comerc_bs-typeahead656f.js	(from https://www.jukemotion.com/)
15:47:38	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22ddb0af0b139bb28f6cca3a5fb38874b1a71064d5%22	https://www.jukemotion.com/packages/aldeed_delete-button.js?hash=ddb0af0b139bb28f6cca3a5fb38874b1a71064d5	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/aldeed_delete-buttonfb8e.js	(from https://www.jukemotion.com/)
15:47:58	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22ebde309eab39277bb5e6b50fad38b9de4f6d6c39%22	https://www.jukemotion.com/packages/comerc_autoform-typeahead.js?hash=ebde309eab39277bb5e6b50fad38b9de4f6d6c39	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/comerc_autoform-typeahead5b38.js	(from https://www.jukemotion.com/)
15:48:40	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22aaa34b5bcd2a8ed60d5b39169baf179dc2006c44%22	https://www.jukemotion.com/packages/gildaspk_autoform-materialize.js?hash=aaa34b5bcd2a8ed60d5b39169baf179dc2006c44	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/gildaspk_autoform-materialize9074.js	(from https://www.jukemotion.com/)
15:51:22	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%222f56943306c7e900ed9f4d894b87f534ebffeaeb%22	https://www.jukemotion.com/packages/launch-screen.js?hash=2f56943306c7e900ed9f4d894b87f534ebffeaeb	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/launch-screen8b91.js	(from https://www.jukemotion.com/)
15:51:22	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%2270cd5a442f3663c51506cf102af32db8d872b267%22	https://www.jukemotion.com/packages/dancaws_accounts-stripe.js?hash=70cd5a442f3663c51506cf102af32db8d872b267	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/dancaws_accounts-stripe4871.js	(from https://www.jukemotion.com/)
15:52:03	438/438	UR-M--	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2013:52:03%20GMT	http://fonts.googleapis.com/css?family=Lato:900|Lato:400	/home/tits/websites/f6s%20mobile/fonts.googleapis.com/css304a.css	(from https://influencer.gaia-nutrition.de/)
15:52:24	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	application/javascript	etag:%22b21f2ed094a6dfe021d6208c2878dc0d136d713f%22	https://www.jukemotion.com/packages/rzymek_fullcalendar.js?hash=b21f2ed094a6dfe021d6208c2878dc0d136d713f	/home/tits/websites/f6s%20mobile/www.jukemotion.com/packages/rzymek_fullcalendar128f.js	(from https://www.jukemotion.com/)
15:53:43	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:52:03%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/25ctf3elgllk6xzsdoti/favicon.ico	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/25ctf3elgllk6xzsdoti/favicon.ico	(from https://influencer.gaia-nutrition.de/)
15:54:03	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:52:24%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/ayohcx8v2iosubsc53p4/Backround_whitelabel_website.jpg	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/ayohcx8v2iosubsc53p4/Backround_whitelabel_website.jpg	(from https://influencer.gaia-nutrition.de/)
15:54:24	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:53:05%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/x8fxx4rpeq68dcar2083/Group.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/x8fxx4rpeq68dcar2083/Group.png	(from https://influencer.gaia-nutrition.de/)
15:54:45	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:53:05%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/vznlkqelond21noqh4ao/pineapple-supply-co-55760.jpg	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/vznlkqelond21noqh4ao/pineapple-supply-co-55760.jpg	(from https://influencer.gaia-nutrition.de/)
15:55:43	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:54:03%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/51hw38qc9tgb7c5qh42b/Mealplan.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/51hw38qc9tgb7c5qh42b/Mealplan.png	(from https://influencer.gaia-nutrition.de/)
15:56:03	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:54:24%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/1ul30q1p3982kwvp6lfe/Recipe%20View.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/1ul30q1p3982kwvp6lfe/Recipe%20View.png	(from https://influencer.gaia-nutrition.de/)
15:56:25	1414562/1414562	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/slides/testo.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/slides/testo.jpg	(from http://www.granittech.com/)
15:56:46	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:55:05%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/87430ixurpzlcywqpmu7/Brain%20Website.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/87430ixurpzlcywqpmu7/Brain%20Website.png	(from https://influencer.gaia-nutrition.de/)
15:57:06	95921/95921	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/slides/Testo2.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/slides/Testo2.jpg	(from http://www.granittech.com/)
15:57:26	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:55:05%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/brh5b6kn1yf1i26tlppk/Artboard.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/brh5b6kn1yf1i26tlppk/Artboard.png	(from https://influencer.gaia-nutrition.de/)
15:57:26	14576/14576	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-1.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-1.jpg	(from http://www.granittech.com/)
15:58:07	25973/25973	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-2.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-2.jpg	(from http://www.granittech.com/)
15:58:07	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2013:56:03%20GMT	https://d7zgbk06ve7c.cloudfront.net/assets/94573/7cqzs1vn5dwbnyzv6qvy/CONTACT%20PIC.png	/home/tits/websites/f6s%20mobile/d7zgbk06ve7c.cloudfront.net/assets/94573/7cqzs1vn5dwbnyzv6qvy/CONTACT%20PIC.png	(from https://influencer.gaia-nutrition.de/)
15:58:48	14989/14989	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-3.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/who-we-are/who-we-are-3.jpg	(from http://www.granittech.com/)
15:58:48	1903577/1903577	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-web.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-web.jpg	(from http://www.granittech.com/)
15:59:29	12388/12388	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-1.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-1.jpg	(from http://www.granittech.com/)
15:59:29	170273/170273	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/projects/GT1.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/GT1.jpg	(from http://www.granittech.com/)
16:00:10	198742/198742	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/projects/GT2.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/GT2.jpg	(from http://www.granittech.com/)
16:00:10	208625/208625	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/projects/MP1.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/MP1.jpg	(from http://www.granittech.com/)
16:00:51	82900/82900	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/projects/MP2.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/MP2.jpg	(from http://www.granittech.com/)
16:00:51	311206/311206	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/projects/MP3.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/MP3.jpg	(from http://www.granittech.com/)
16:01:32	647208/647208	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/team/Farhan.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/Farhan.jpg	(from http://www.granittech.com/)
16:01:32	1018/1018	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/team/Irfan.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/Irfan.jpg	(from http://www.granittech.com/)
16:02:13	4569/4569	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/team/team-12.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/team-12.jpg	(from http://www.granittech.com/)
16:02:13	4569/4569	URF---	200	added ('OK%20(cached)')	image/jpeg		http://www.granittech.com/img/team/team-11.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/team-11.jpg	(from http://www.granittech.com/)
16:02:54	86713/86713	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/jquery/jquery.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery/jquery.min.js	(from http://www.granittech.com/)
16:02:54	94140/94140	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/Scripts/jquery-1.10.2.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/Scripts/jquery-1.10.2.min.js	(from http://www.granittech.com/)
16:03:35	5179/5179	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/jquery.easing/jquery.easing.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.easing/jquery.easing.min.js	(from http://www.granittech.com/)
16:03:35	1584/1584	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/jquery.appear/jquery.appear.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.appear/jquery.appear.min.js	(from http://www.granittech.com/)
16:04:16	1420/1420	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/jquery-cookie/jquery-cookie.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery-cookie/jquery-cookie.min.js	(from http://www.granittech.com/)
16:04:16	37045/37045	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/bootstrap/js/bootstrap.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/bootstrap/js/bootstrap.min.js	(from http://www.granittech.com/)
16:04:57	13890/13890	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/common/common.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/common/common.min.js	(from http://www.granittech.com/)
16:04:57	107526/107526	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	(from http://www.granittech.com/)
16:05:38	227907/227907	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	(from http://www.granittech.com/)
16:05:59	1019/-1	---M--	200	added ('OK')	application/rss+xml	etag:%2257c17f470276433442d3803f4b67f686%22	https://mysportify.com/?feed=rss2	/home/tits/websites/f6s%20mobile/mysportify.com/indexd784.html	(from http://mysportify.com/)
16:06:20	293430/293430	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22573f46fe-47a36%22	https://code.jquery.com/jquery-1.12.4.js	/home/tits/websites/f6s%20mobile/code.jquery.com/jquery-1.12.4.js	(from http://mysportify.com/)
16:06:40	697/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22d6dfa8cf397881b8a01dea3df4467782%22	https://mysportify.com/?feed=comments-rss2	/home/tits/websites/f6s%20mobile/mysportify.com/indexa6da.html	(from http://mysportify.com/)
16:07:01	520714/520714	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2257d97c08-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	/home/tits/websites/f6s%20mobile/code.jquery.com/ui/1.12.1/jquery-ui.js	(from http://mysportify.com/)
16:07:01	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:01%20GMT	http://mysportify.com/wp-includes/wlwmanifest.xml	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/wlwmanifest.xml	(from http://mysportify.com/)
16:07:23	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:22%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider1.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider1.jpg	(from http://mysportify.com/)
16:07:23	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:22%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider2.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider2.jpg	(from http://mysportify.com/)
16:07:24	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:23%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider3.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider3.jpg	(from http://mysportify.com/)
16:07:24	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:24%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon1.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon1.png	(from http://mysportify.com/)
16:07:25	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:25%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon3.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon3.png	(from http://mysportify.com/)
16:07:25	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:25%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon2.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon2.png	(from http://mysportify.com/)
16:07:47	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:46%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon4.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon4.png	(from http://mysportify.com/)
16:07:48	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:47%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/fit-trai.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/fit-trai.png	(from http://mysportify.com/)
16:07:49	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:48%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/buyinstallbg.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/buyinstallbg.jpg	(from http://mysportify.com/)
16:07:49	378/378	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2027%20Dec%202017%2014:07:49%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon1.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon1.png	(from http://mysportify.com/)
